Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2007-11-14,4.14997,4.17001,3.94,3.95993,57659
2007-11-15,3.98006,3.98006,3.65,3.77995,94469
2007-11-16,3.62997,3.79002,3.45995,3.70003,63510
2007-11-19,3.79988,3.79988,3.44999,3.44999,31684
2007-11-20,3.39996,3.39996,3.15003,3.20006,48213
2007-11-21,3.15989,3.18013,2.94005,3.01001,66787
2007-11-22,2.90009,3.15003,2.45004,3.04997,170048
2007-11-23,3.07,3.20006,3.01001,3.13996,91491
2007-11-26,3.39996,3.44999,3.06004,3.07997,98365
2007-11-27,2.99994,3.18013,2.99994,3.11007,40992
2007-11-28,3.24002,3.24002,3.1,3.24002,92983
2007-11-29,3.35004,3.35004,3.1,3.20006,90065
2007-11-30,3.20006,3.28994,3.11007,3.15003,131225
2007-12-03,3.15989,3.15989,2.99994,3.06004,44965
2007-12-04,3.06004,3.09004,3.01001,3.04001,32362
2007-12-05,3.04997,3.26005,3.04997,3.24002,114532
2007-12-06,3.27001,3.27001,3.11007,3.18013,108787
2007-12-07,3.20006,3.20006,3.09004,3.11993,76436
2007-12-10,3.15003,3.47988,3.06004,3.47988,403691
2007-12-11,3.59997,3.59997,3.30001,3.39,205427
2007-12-12,3.30001,3.53002,3.20006,3.31994,88857
2007-12-13,3.3299,3.34007,3.20006,3.30001,53512
2007-12-14,3.20992,3.30001,3.18013,3.20992,44817
2007-12-17,3.20006,3.24998,3.15989,3.24998,80923
2007-12-18,3.22995,3.35004,3.11007,3.27001,216656
2007-12-19,3.39,3.39,3.20992,3.24998,154645
2007-12-20,3.24998,3.24998,3.15003,3.15989,42408
2007-12-21,3.11993,3.11993,2.99994,3.06004,156785
2007-12-27,3.15989,3.15989,2.84996,2.90995,101258
2007-12-28,2.90995,3.1,2.86999,2.95002,129170
2008-01-02,2.95998,3.09004,2.95998,3.04997,43646
2008-01-03,2.99994,3.09004,2.94005,3.09004,28075
2008-01-04,3.13,3.18013,2.98001,2.99994,27061
2008-01-07,2.99994,3.13996,2.99994,3.04997,28091
2008-01-08,3.1,3.28994,3.09004,3.18999,106467
2008-01-09,2.99994,3.1,2.98001,3.03004,48289
2008-01-10,3.03004,3.07997,2.95002,3.07,53231
2008-01-11,3.07,3.07,2.99994,2.99994,28441
2008-01-14,3.03004,3.03004,2.86003,2.94005,27943
2008-01-15,2.95002,3.04997,2.88006,2.88006,41782
2008-01-16,2.8401,2.8401,2.55,2.79007,55030
2008-01-17,2.72001,2.90009,2.71005,2.79993,18366
2008-01-18,2.90009,2.90009,2.73994,2.88006,28362
2008-01-21,2.72001,2.79993,2.58996,2.60003,22078
2008-01-22,2.58996,2.77004,2.49986,2.64995,22862
2008-01-23,2.77004,2.77004,2.4599,2.47994,75666
2008-01-24,2.52011,2.61995,2.49986,2.55,70318
2008-01-25,2.60003,2.63999,2.56007,2.61995,39196
2008-01-28,2.60003,2.60003,2.51004,2.57999,40718
2008-01-29,2.63002,2.75001,2.63002,2.75001,38375
2008-01-30,2.69998,2.8401,2.64995,2.64995,22481
2008-01-31,2.79993,2.79993,2.58996,2.60003,22135
2008-02-01,2.60003,2.79993,2.60003,2.69001,72434
2008-02-04,2.73994,2.75001,2.60003,2.60003,76661
2008-02-05,2.60999,2.79007,2.58996,2.68005,141338
2008-02-06,2.64995,2.69998,2.56007,2.69998,44984
2008-02-07,2.69998,2.71005,2.56992,2.63999,79125
2008-02-08,2.63999,2.69998,2.57999,2.63999,42585
2008-02-11,2.60999,2.79007,2.60999,2.72001,104549
2008-02-12,2.64995,2.73994,2.64995,2.67009,22021
2008-02-13,2.69998,2.69998,2.60999,2.63999,25395
2008-02-14,2.71005,2.75001,2.64995,2.64995,27776
2008-02-15,2.64995,2.64995,2.57999,2.61995,29553
2008-02-18,2.64995,2.67009,2.60003,2.67009,21721
2008-02-19,2.69998,2.69998,2.60999,2.64995,25736
2008-02-20,2.67009,2.67009,2.60003,2.60003,9637
2008-02-21,2.83003,2.94005,2.71005,2.75997,98038
2008-02-22,2.75997,2.84996,2.4599,2.52011,442029
2008-02-25,2.60003,2.60003,2.33992,2.47994,190682
2008-02-26,2.49986,2.73994,2.45004,2.45004,189955
2008-02-27,2.49,2.51004,2.31999,2.37002,149490
2008-02-28,2.29996,2.49,2.20011,2.43998,310127
2008-02-29,2.45004,2.47008,2.24993,2.36006,194113
2008-03-03,2.31003,2.37002,2.15008,2.17997,52564
2008-03-04,2.09995,2.17001,2.01006,2.04006,118121
2008-03-05,2.04006,2.04006,1.90004,2,53615
2008-03-06,2.01992,2.05002,1.94997,2,54343
2008-03-07,1.96004,2,1.92993,1.96004,29164
2008-03-10,1.98993,1.98993,1.90004,1.9099,20324
2008-03-11,1.88012,1.96004,1.85001,1.88012,87224
2008-03-12,1.85001,2.4599,1.85001,2.4599,481400
2008-03-13,2.45004,2.45004,2.15994,2.15994,308290
2008-03-14,2.20011,2.26996,2.05002,2.05002,207578
2008-03-17,2.01992,2.15008,1.97,2.08002,72837
2008-03-18,2.09995,2.15008,2.05002,2.09995,44146
2008-03-19,2.11998,2.19004,2.06995,2.09995,27776
2008-03-20,2.13005,2.13005,2.05002,2.08998,18802
2008-03-25,2.11002,2.11002,1.98993,1.98993,112586
2008-03-26,2,2.17997,1.98993,2.04006,119532
2008-03-27,2.05002,2.15008,2.01006,2.04006,59637
2008-03-28,2.05002,2.08002,2,2.01992,49893
2008-03-31,2,2.05999,1.98993,2.01006,45885
2008-04-01,2.06995,2.09995,2.01006,2.05002,39620
2008-04-02,2.05999,2.08998,2.02999,2.05002,35753
2008-04-03,2.02999,2.05999,2.01006,2.02999,27050
2008-04-04,2.05002,2.05002,2.01006,2.01006,19305
2008-04-07,2.01006,2.01992,2,2,28302
2008-04-08,2.08998,2.95002,2.08998,2.95002,1920845
2008-04-09,2.99994,3.90004,2.99994,3.07997,2892298
2008-04-10,3.06004,3.65,3.02008,3.22995,1338099
2008-04-11,3.36,3.39996,3.07997,3.07997,654752
2008-04-14,3.09004,3.1,2.81996,2.90995,376694
2008-04-15,2.86999,2.86999,2.60003,2.75997,511925
2008-04-16,2.69998,2.73994,2.52011,2.52996,334541
2008-04-17,2.60003,3.15003,2.60003,3.04997,1414437
2008-04-18,3.15003,3.30001,2.8401,2.8401,686448
2008-04-21,2.90009,2.90009,2.63002,2.63999,209635
2008-04-22,2.69998,2.95002,2.60003,2.69998,311000
2008-04-23,2.64995,2.79993,2.61995,2.67009,75443
2008-04-24,2.69998,2.75001,2.60003,2.64995,90933
2008-04-25,2.69998,2.69998,2.56007,2.63999,83051
2008-04-28,2.56992,2.57999,2.49986,2.52996,102851
2008-04-29,2.52996,2.96995,2.52996,2.67009,291584
2008-04-30,2.72997,2.72997,2.55,2.55,138883
2008-05-05,1.94997,2.31003,1.90004,2.22004,3135081
2008-05-06,2.26,2.31999,2.06995,2.09995,1662981
2008-05-07,2.15008,2.33992,2.11002,2.26,2423209
2008-05-08,2.26,2.39005,2.24007,2.31999,1810386
2008-05-09,2.32995,2.39005,2.26,2.29996,459981
2008-05-12,2.32995,2.32995,2.23,2.24007,494199
2008-05-13,2.26996,2.31003,2.24007,2.24007,231365
2008-05-14,2.26996,2.31003,2.20011,2.20997,205028
2008-05-15,2.22004,2.22004,2.08998,2.08998,392140
2008-05-16,2.09995,2.24007,2.04006,2.13005,318301
2008-05-19,2.20997,2.20997,2.08002,2.11002,132322
2008-05-20,2.13991,2.13991,2.02999,2.02999,141399
2008-05-21,2.01006,2.08998,2.01006,2.05999,113610
2008-05-23,2.05999,2.09995,2.02999,2.05999,93179
2008-05-26,2.09995,2.17001,2.04006,2.13005,150930
2008-05-27,2.15008,2.17001,2.11002,2.13005,51732
2008-05-28,2.15008,2.26996,2.11002,2.15994,220973
2008-05-29,2.22004,2.22004,2.13991,2.15008,115831
2008-05-30,2.15008,2.15008,2.11002,2.15008,60904
2008-06-02,2.13991,2.13991,2.02999,2.02999,97730
2008-06-03,2.05002,2.11998,2.05002,2.05999,87793
2008-06-04,2.08002,2.08002,2,2.01992,105442
2008-06-05,2.01992,2.02999,1.92993,1.92993,173699
2008-06-06,1.94997,1.97,1.88012,1.9099,164511
2008-06-09,1.88012,1.88997,1.79999,1.84005,119485
2008-06-10,1.81005,1.82998,1.65997,1.67004,260599
2008-06-11,1.69007,1.73999,1.56012,1.72007,414953
2008-06-12,1.62001,1.77995,1.62001,1.74996,94247
2008-06-13,1.74996,1.74996,1.68,1.73999,75984
2008-06-16,1.73999,1.84005,1.68,1.81991,226141
2008-06-17,1.81991,1.86994,1.76003,1.77995,204218
2008-06-18,1.73999,1.79999,1.62997,1.65997,136618
2008-06-19,1.65997,1.71,1.58991,1.71,115589
2008-06-20,1.76003,1.9099,1.76003,1.77995,612823
2008-06-23,1.76003,1.85001,1.72007,1.76999,222967
2008-06-24,1.74996,1.77995,1.65997,1.65997,176885
2008-06-25,1.67004,1.69007,1.60994,1.65,159103
2008-06-26,1.65,1.65997,1.60994,1.60994,77031
2008-06-27,1.58005,1.62997,1.49992,1.58991,194800
2008-06-30,1.56998,1.60994,1.54995,1.58991,30022
2008-07-01,1.56012,1.60008,1.45996,1.50999,224265
2008-07-02,1.47999,1.53002,1.45996,1.52006,62681
2008-07-03,1.49006,1.49992,1.47003,1.49992,76331
2008-07-04,1.47999,1.47999,1.38004,1.38004,177162
2008-07-07,1.33997,1.3599,1.21002,1.26991,352370
2008-07-08,1.21002,1.28994,1.15989,1.24998,413079
2008-07-09,1.26991,1.39,1.24002,1.27998,482688
2008-07-10,1.27998,1.31994,1.24002,1.26005,180667
2008-07-11,1.26005,1.27998,1.15989,1.18999,171924
2008-07-14,1.15989,1.21002,1.13,1.13996,161695
2008-07-15,1.11993,1.11993,0.92003,0.92003,883941
2008-07-16,0.94992,0.98002,0.84,0.90996,447073
2008-07-17,0.94992,1.05008,0.89003,1.03005,888489
2008-07-18,1.01998,1.22995,0.98998,1.13996,4365264
2008-07-21,1.15003,1.19996,1.10997,1.13,1436954
2008-07-22,1.13,1.17006,1.07001,1.13,760287
2008-07-23,1.15989,1.26991,1.15989,1.22009,1124805
2008-07-24,1.22009,1.24002,1.13,1.13,648473
2008-07-25,1.11993,1.15003,1.06004,1.15003,578979
2008-07-28,1.18003,1.18999,1.1,1.13,332964
2008-07-29,1.1,1.15989,1.09004,1.13,485369
2008-07-30,1.18003,1.22009,1.15989,1.18999,650908
2008-07-31,1.21002,1.22009,1.13996,1.18003,727094
2008-08-01,1.15989,1.39997,1.15989,1.33001,2582762
2008-08-04,1.31994,1.44003,1.30998,1.3599,2130893
2008-08-05,1.28994,1.38004,1.24998,1.30998,1696479
2008-08-06,1.33997,1.39,1.28994,1.28994,537888
2008-08-07,1.26005,1.30001,1.18999,1.21002,419562
2008-08-08,1.22995,1.22995,1.17006,1.22009,258971
2008-08-11,1.26991,1.26991,1.21002,1.22009,156005
2008-08-12,1.22009,1.26991,1.18999,1.22995,435981
2008-08-13,1.24002,1.24998,1.19996,1.22009,94120
2008-08-14,1.24998,1.24998,1.18999,1.21002,158489
2008-08-18,1.24998,1.58005,1.24998,1.58005,2048078
2008-08-19,1.52006,1.76003,1.44999,1.49006,2837689
2008-08-20,1.52006,1.60008,1.42996,1.52006,1885786
2008-08-21,1.49992,1.53002,1.39997,1.42996,626418
2008-08-22,1.44003,1.69993,1.42996,1.64004,3298658
2008-08-25,1.60994,1.74996,1.52006,1.54995,2261238
2008-08-26,1.53998,1.60994,1.49992,1.56012,1118474
2008-08-27,1.52006,1.56998,1.47999,1.50999,852058
2008-08-28,1.53002,1.60994,1.53002,1.56012,1166246
2008-08-29,1.58005,1.58991,1.53002,1.54995,602344
2008-09-01,1.49992,1.56012,1.49006,1.50999,874019
2008-09-02,1.50999,1.54995,1.47999,1.50999,607620
2008-09-03,1.50999,1.53998,1.50999,1.52006,140897
2008-09-04,1.53002,1.65997,1.53002,1.56012,1548533
2008-09-05,1.52006,1.54995,1.47003,1.49006,584157
2008-09-08,1.52006,1.54995,1.47999,1.47999,364700
2008-09-09,1.49006,1.49992,1.38004,1.39,1081674
2008-09-10,1.41003,1.41003,1.30001,1.33997,1073338
2008-09-11,1.35004,1.3599,1.31994,1.33001,183305
2008-09-12,1.3599,1.39,1.31994,1.35004,189018
2008-09-15,1.30001,1.31994,1.19996,1.22995,662003
2008-09-16,1.18999,1.26991,1.17006,1.18999,1475891
2008-09-17,1.22995,1.24998,1.18003,1.19996,494977
2008-09-18,1.11993,1.22995,1.11993,1.19996,741398
2008-09-19,1.24998,1.26991,1.22009,1.22995,736160
2008-09-22,1.26005,1.26991,1.19996,1.19996,513960
2008-09-23,1.18999,1.19996,1.15989,1.19996,308654
2008-09-24,1.18003,1.18999,1.15989,1.17006,337711
2008-09-25,1.15989,1.24002,1.15003,1.22009,594747
2008-09-26,1.27998,1.33997,1.22009,1.24002,2221585
2008-09-29,1.24998,1.26005,1.17006,1.18003,605953
2008-09-30,1.07997,1.26005,1.07001,1.21002,1638768
2008-10-01,1.22995,1.24998,1.18999,1.19996,482696
2008-10-02,1.21002,1.22995,1.15989,1.17006,332637
2008-10-03,1.18999,1.18999,1.15989,1.18999,193406
2008-10-06,1.10997,1.15003,1.06004,1.07001,693395
2008-10-07,1.1,1.13,0.99995,1.06004,435406
2008-10-08,0.99995,1.01998,0.9001,1.01998,1001610
2008-10-09,0.99995,1.05008,0.98002,0.98998,335962
2008-10-10,0.9001,0.94006,0.81,0.87,1394384
2008-10-13,0.92003,0.95999,0.9001,0.92003,724886
2008-10-14,0.98002,0.98002,0.94006,0.95999,515154
2008-10-15,0.94992,0.94992,0.86003,0.87,613672
2008-10-16,0.75998,0.86003,0.75998,0.81997,662198
2008-10-17,0.87,0.89003,0.75001,0.78001,704045
2008-10-20,0.81,0.84,0.78001,0.78997,255547
2008-10-21,0.79994,0.85007,0.78997,0.81997,562572
2008-10-22,0.78997,0.79994,0.75998,0.77004,268864
2008-10-23,0.77004,0.78997,0.69002,0.73008,707879
2008-10-24,0.69002,0.71005,0.63999,0.67995,409198
2008-10-27,0.64995,0.67995,0.62992,0.66002,501128
2008-10-28,0.69002,0.71005,0.67009,0.69998,646405
2008-10-29,0.73008,0.73008,0.69998,0.71991,687742
2008-10-30,0.74005,0.81,0.73008,0.75001,1722502
2008-10-31,0.74005,0.75998,0.71991,0.74005,142665
2008-11-03,0.73008,0.77004,0.69998,0.74005,575187
2008-11-04,0.74005,0.84,0.71991,0.83004,1371403
2008-11-05,0.86003,1.01012,0.86003,0.89003,2307648
2008-11-06,0.87996,0.89003,0.81,0.81997,961951
2008-11-07,0.84,0.87996,0.81,0.85007,525896
2008-11-10,0.90996,0.92003,0.85007,0.86003,336361
2008-11-12,0.84,0.85007,0.78001,0.78001,610787
2008-11-13,0.75001,0.78001,0.71991,0.75001,451236
2008-11-14,0.79994,0.79994,0.73008,0.75001,271881
2008-11-17,0.74005,0.75998,0.71005,0.75001,101246
2008-11-18,0.71991,0.73008,0.69998,0.71005,126095
2008-11-19,0.74005,0.74005,0.69002,0.71005,131756
2008-11-20,0.66002,0.69002,0.64995,0.64995,118101
2008-11-21,0.67009,0.69002,0.66002,0.69002,166320
2008-11-24,0.69998,0.75998,0.69002,0.75998,406827
2008-11-25,0.79994,0.79994,0.75001,0.75998,369703
2008-11-26,0.75001,0.78997,0.75001,0.77004,305357
2008-11-27,0.78001,0.85007,0.78001,0.84,602209
2008-11-28,0.86003,1.03991,0.81997,0.99995,3024321
2008-12-01,1.01998,1.15989,0.94992,0.96995,1593238
2008-12-02,0.92999,1.15989,0.92999,1.03005,2712385
2008-12-03,1.05008,1.1,0.99995,1.01012,1041130
2008-12-04,1.01012,1.09004,1.01012,1.06004,840964
2008-12-05,1.06004,1.22995,1.05008,1.19996,3245669
2008-12-08,1.27998,1.30998,1.22995,1.26991,1458301
2008-12-09,1.30001,1.53002,1.11993,1.49006,5407393
2008-12-10,1.49006,1.54995,1.35004,1.35004,2899931
2008-12-11,1.30001,1.33997,1.17006,1.17006,2917270
2008-12-12,1.1,1.15003,1.01998,1.05008,2983710
2008-12-15,1.1,1.21002,1.07997,1.15003,4243296
2008-12-16,1.18003,1.22995,1.13996,1.21002,2814089
2008-12-17,1.24002,1.26991,1.09004,1.09004,1772986
2008-12-18,1.06004,1.13,1.03005,1.07001,1236382
2008-12-19,1.03991,1.10997,1.01012,1.06004,963761
2008-12-22,1.1,1.1,1.01998,1.03005,374255
2008-12-23,0.99995,1.01998,0.95999,0.98002,680086
2008-12-29,0.98998,1.07001,0.98998,1.05008,750223
2008-12-30,1.05008,1.11993,1.05008,1.07001,895764
2008-12-31,1.10997,1.10997,1.07001,1.09004,274425
2009-01-05,1.11993,1.18999,1.1,1.15989,974611
2009-01-06,1.15989,1.18999,1.13,1.15003,601729
2009-01-07,1.15989,1.15989,1.06004,1.06004,974678
2009-01-08,1.03991,1.1,1.03991,1.07001,431356
2009-01-09,1.1,1.13,1.09004,1.1,515676
2009-01-12,1.07001,1.13,1.07001,1.09004,266911
2009-01-13,1.09004,1.09004,1.05008,1.09004,287578
2009-01-14,1.09004,1.11993,1.01998,1.03005,501458
2009-01-15,1.03005,1.03991,0.99995,1.01012,452540
2009-01-16,1.03991,1.06004,1.01012,1.03005,451604
2009-01-19,1.05008,1.06004,0.99995,1.01998,248093
2009-01-20,1.01998,1.01998,0.98002,0.99995,240270
2009-01-21,0.98002,0.98002,0.9001,0.95999,668055
2009-01-22,0.99995,0.99995,0.90996,0.92999,345155
2009-01-23,0.92003,0.92003,0.89003,0.92003,274816
2009-01-26,0.90996,0.94992,0.9001,0.94992,146324
2009-01-27,0.94992,0.94992,0.90996,0.90996,92471
2009-01-28,0.92999,0.94992,0.90996,0.92999,99570
2009-01-29,0.94992,0.94992,0.92003,0.92999,33548
2009-01-30,0.92999,0.92999,0.89003,0.92003,228940
2009-02-02,0.92003,0.92999,0.85007,0.86003,121702
2009-02-03,0.87996,0.87996,0.78001,0.79994,156014
2009-02-04,0.81997,0.85007,0.79994,0.83004,372308
2009-02-05,0.81997,0.87996,0.81997,0.84,343657
2009-02-06,0.86003,1.01998,0.86003,1.01012,1197103
2009-02-09,1.03005,1.09004,1.01012,1.03005,918059
2009-02-10,1.01012,1.05008,0.98998,0.99995,411547
2009-02-11,0.96995,1.01012,0.94006,0.98998,331648
2009-02-12,0.98002,1.06004,0.95999,0.96995,1096661
2009-02-13,0.99995,0.99995,0.92999,0.94992,421464
2009-02-16,1.01012,1.10997,1.01012,1.01012,4147805
2009-02-17,1.01998,1.01998,0.87,0.89003,1259146
2009-02-18,0.92003,0.94006,0.84,0.9001,904291
2009-02-19,0.92003,0.95999,0.92003,0.92999,722931
2009-02-20,0.90996,0.90996,0.87996,0.89003,340509
2009-02-23,0.90996,0.92003,0.87996,0.89003,206532
2009-02-24,0.87,0.92003,0.87,0.89003,240248
2009-02-25,0.92003,0.92999,0.89003,0.89003,219052
2009-02-26,0.87996,0.9001,0.87996,0.9001,97830
2009-02-27,0.9001,0.94006,0.87,0.87,566954
2009-03-02,0.87996,0.89003,0.86003,0.87,128477
2009-03-03,0.86003,0.89003,0.85007,0.87,218409
2009-03-04,0.87,0.87996,0.84,0.86003,152785
2009-03-05,0.87,0.87996,0.85007,0.85007,96242
2009-03-06,0.84,0.86003,0.81997,0.83004,252442
2009-03-09,0.83004,0.84,0.79994,0.81997,170333
2009-03-10,0.83004,0.87996,0.81,0.87996,373339
2009-03-11,0.89003,0.9001,0.86003,0.87,423582
2009-03-12,0.86003,0.87,0.81997,0.86003,186224
2009-03-13,0.86003,0.87996,0.85007,0.86003,214578
2009-03-16,0.86003,0.89003,0.85007,0.87,171812
2009-03-17,0.87,0.87,0.85007,0.86003,66292
2009-03-18,0.86003,0.87,0.85007,0.85007,190382
2009-03-19,0.84,0.87996,0.84,0.87996,226403
2009-03-20,0.87,0.99995,0.85007,0.98002,1673880
2009-03-23,0.99995,1.03005,0.96995,0.98002,1082736
2009-03-24,0.99995,1.01012,0.94006,0.94992,704028
2009-03-25,0.94006,1.01012,0.94006,0.98002,1025453
2009-03-26,0.98998,1.13,0.96995,1.05008,3018790
2009-03-27,1.07997,1.1,1.01998,1.05008,1295872
2009-03-30,1.05008,1.07997,1.01998,1.03005,472108
2009-03-31,1.03991,1.07001,1.03005,1.03005,281293
2009-04-01,1.06004,1.06004,0.98998,0.99995,576886
2009-04-02,1.03005,1.06004,1.03005,1.06004,485542
2009-04-03,1.06004,1.10997,1.03991,1.06004,676827
2009-04-06,1.1,1.1,1.03005,1.03991,523705
2009-04-07,1.03991,1.06004,1.03005,1.06004,223879
2009-04-08,1.05008,1.13,1.03991,1.09004,825999
2009-04-09,1.13,1.22009,1.10997,1.19996,2332743
2009-04-14,1.18999,1.27998,1.17006,1.19996,1572606
2009-04-15,1.18999,1.24002,1.17006,1.22995,359285
2009-04-16,1.24002,1.26005,1.19996,1.24998,446768
2009-04-17,1.26991,1.39997,1.21002,1.39997,1655590
2009-04-20,1.56998,1.68,1.49006,1.56998,6066177
2009-04-21,1.39,1.47003,1.30998,1.37007,2729377
2009-04-22,1.37007,1.42996,1.26991,1.30998,1272314
2009-04-23,1.33001,1.39,1.30001,1.33001,1540925
2009-04-24,1.3599,1.3599,1.27998,1.30001,594912
2009-04-27,1.26991,1.26991,1.22009,1.22009,653568
2009-04-28,1.19996,1.19996,1.15003,1.17006,756127
2009-04-29,1.18999,1.24002,1.18999,1.22009,405222
2009-04-30,1.24002,1.28994,1.19996,1.21002,487286
2009-05-04,1.22009,1.28994,1.19996,1.26005,876252
2009-05-05,1.26991,1.45996,1.26991,1.41003,2504302
2009-05-06,1.39997,1.44003,1.33997,1.37007,1206319
2009-05-07,1.38004,1.45996,1.30998,1.30998,2034900
2009-05-08,1.33001,1.35004,1.26991,1.28994,599765
2009-05-11,1.33001,1.33001,1.26005,1.27998,194881
2009-05-12,1.24998,1.35004,1.22009,1.30001,901358
2009-05-13,1.33001,1.33997,1.24998,1.24998,295060
2009-05-14,1.26005,1.31994,1.24002,1.28994,365260
2009-05-15,1.30001,1.31994,1.26005,1.26005,142561
2009-05-18,1.26005,1.33001,1.24998,1.31994,257878
2009-05-19,1.3599,1.38004,1.30001,1.31994,563503
2009-05-20,1.27998,1.30001,1.22995,1.26991,631481
2009-05-21,1.26005,1.26005,1.22009,1.24002,241077
2009-05-22,1.22009,1.24002,1.21002,1.21002,146490
2009-05-25,1.22009,1.24002,1.19996,1.22009,310591
2009-05-26,1.22009,1.22995,1.18999,1.22995,191482
2009-05-27,1.24998,1.30001,1.24002,1.26005,364999
2009-05-28,1.26005,1.26991,1.22009,1.22009,174927
2009-05-29,1.22995,1.24998,1.19996,1.24002,142070
2009-06-01,1.24002,1.24998,1.19996,1.24002,279506
2009-06-02,1.24002,1.27998,1.22009,1.24998,497055
2009-06-03,1.24998,1.30001,1.22009,1.26005,627781
2009-06-04,1.26005,1.3599,1.24998,1.33001,1156714
2009-06-05,1.35004,1.35004,1.30001,1.30001,362338
2009-06-08,1.27998,1.30998,1.26991,1.30001,266852
2009-06-09,1.30001,1.33001,1.28994,1.30001,97662
2009-06-10,1.30001,1.37007,1.30001,1.31994,565217
2009-06-12,1.33001,1.3599,1.30001,1.30998,345218
2009-06-15,1.31994,1.33997,1.30001,1.30001,423632
2009-06-16,1.28994,1.35004,1.28994,1.31994,232494
2009-06-17,1.30998,1.31994,1.28994,1.30001,90217
2009-06-18,1.28994,1.33997,1.28994,1.30001,151709
2009-06-19,1.31994,1.3599,1.30998,1.33997,308750
2009-06-22,1.33997,1.33997,1.22009,1.24998,317543
2009-06-23,1.19996,1.26991,1.18003,1.22995,265472
2009-06-24,1.21002,1.28994,1.21002,1.27998,265613
2009-06-25,1.26991,1.30001,1.22995,1.24002,106111
2009-06-26,1.27998,1.27998,1.24002,1.26991,61071
2009-06-29,1.26991,1.27998,1.24998,1.24998,61541
2009-06-30,1.26991,1.33001,1.24998,1.26991,282214
2009-07-01,1.26991,1.39,1.26991,1.38004,1433083
2009-07-02,1.39,1.44003,1.33997,1.37007,1410711
2009-07-03,1.37007,1.39997,1.33997,1.38004,377928
2009-07-06,1.35004,1.37007,1.33001,1.37007,176237
2009-07-07,1.37007,1.39997,1.33997,1.33997,358758
2009-07-08,1.31994,1.37007,1.30998,1.35004,260831
2009-07-09,1.3599,1.39,1.33001,1.35004,135850
2009-07-10,1.35004,1.47999,1.33001,1.45996,756480
2009-07-13,1.42996,1.49006,1.37007,1.44999,823625
2009-07-14,1.47003,1.47999,1.44003,1.47003,263488
2009-07-15,1.45996,1.52006,1.41003,1.44003,606998
2009-07-16,1.42996,1.45996,1.39997,1.42996,424938
2009-07-17,1.42996,1.44999,1.41003,1.42996,109600
2009-07-20,1.42,1.49006,1.41003,1.47003,377450
2009-07-21,1.47999,1.47999,1.42996,1.44999,97408
2009-07-22,1.45996,1.45996,1.42,1.42996,105608
2009-07-23,1.42,1.47999,1.41003,1.44999,331372
2009-07-24,1.45996,1.47003,1.44003,1.45996,169814
2009-07-27,1.47003,1.52006,1.44003,1.47003,259221
2009-07-28,1.47999,1.49992,1.44003,1.47003,103445
2009-07-29,1.44003,1.47999,1.41003,1.45996,258472
2009-07-30,1.44003,1.54995,1.44003,1.53998,617150
2009-07-31,1.81991,1.90004,1.69007,1.74996,3219963
2009-08-03,1.73003,1.76999,1.65997,1.68,1231294
2009-08-04,1.68,1.73003,1.60994,1.64004,737929
2009-08-05,1.64004,1.65,1.58005,1.58991,392679
2009-08-06,1.62001,1.62997,1.58005,1.62001,191739
2009-08-07,1.62001,1.67004,1.58991,1.62997,380098
2009-08-10,1.65,1.65997,1.60994,1.62001,255666
2009-08-11,1.64004,1.69007,1.60994,1.62001,443997
2009-08-12,1.60994,1.60994,1.54995,1.60008,276343
2009-08-13,1.58005,1.62997,1.56998,1.60008,189872
2009-08-14,1.60008,1.65,1.58005,1.60008,523046
2009-08-17,1.56998,1.60994,1.53002,1.56998,199937
2009-08-18,1.56998,1.56998,1.53998,1.56998,135187
2009-08-19,1.53998,1.56998,1.53998,1.56998,61236
2009-08-20,1.58005,1.60008,1.56998,1.58005,138154
2009-08-21,1.58991,1.60008,1.56012,1.56998,150684
2009-08-24,1.56998,1.64004,1.56012,1.60008,473081
2009-08-25,1.58005,1.60008,1.56998,1.58991,159756
2009-08-26,1.58005,1.58991,1.54995,1.56998,163656
2009-08-27,1.56012,1.58991,1.54995,1.58005,108537
2009-08-28,1.58005,1.64004,1.58005,1.58005,558448
2009-08-31,1.47003,1.50999,1.47003,1.49006,734533
2009-09-01,1.47999,1.49992,1.3599,1.41003,267926
2009-09-02,1.38004,1.38004,1.24998,1.27998,500237
2009-09-03,1.26991,1.31994,1.26991,1.30001,192124
2009-09-04,1.28994,1.31994,1.26005,1.30001,176580
2009-09-07,1.31994,1.39,1.30998,1.3599,335450
2009-09-08,1.39,1.41003,1.35004,1.37007,169950
2009-09-09,1.37007,1.37007,1.30001,1.3599,142196
2009-09-10,1.3599,1.37007,1.30998,1.35004,104770
2009-09-11,1.31994,1.33997,1.30998,1.33001,45458
